id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1483791,Beautiful Spacious Top Floor 2BR.,251039,Ash,,Port Phillip,-37.86515,144.99455,Entire home/apt,357,14,39,2024-03-31,0.30,1,309,1,
1485511,"Uber cool, 2mins to Chapel St",7931915,Ben,,Stonnington,-37.841253161760015,144.9996751563403,Private room,500,4,1,2023-01-13,0.05,1,358,0,
1494540,Beautiful 'Paris End' CBD Apartment,7729799,Greg,,Melbourne,-37.81107,144.97152,Entire home/apt,207,3,222,2020-03-17,1.67,1,0,0,
1497122,"Collins St, Melbourne",7251621,Rob,,Melbourne,-37.81806,144.95931,Entire home/apt,130,2,400,2024-08-06,3.04,1,215,22,
1522751,Leafy Armadale Period Home :)Victorian House,1608157,Fay,,Stonnington,-37.85978,145.02279,Private room,93,1,23,2024-03-22,0.17,3,364,3,
1522907,Terrific location -access to all in neighbourhood-,1608157,Fay,,Stonnington,-37.85981,145.02254,Private room,99,1,22,2023-04-03,0.16,3,364,0,
1540666,"Gorgeous room - Fun Creative home, Great Location!",8213156,Margaret,,Port Phillip,-37.865,144.99979,Private room,88,3,148,2024-08-27,1.26,1,121,26,
1557274,Modern & Compact 1930s Art Deco 1BR Apartment,4255185,Efisia,,Stonnington,-37.83317,144.98886,Entire home/apt,,2,18,2017-06-25,0.18,1,0,0,
1557846,St Kilda Cottage - Spacious home,8292995,Janine,,Port Phillip,-37.86602,144.98287,Entire home/apt,150,21,27,2024-03-26,0.20,1,1,2,
1568136,South Yarra -  Amazing City Views,7636153,Kirsten,,Stonnington,-37.83705,144.99272,Entire home/apt,169,4,117,2023-02-19,0.88,1,238,0,
1584356,Luxe City-fringe En-suite bedroom Hawthorn East,4702787,Mark & Wendy,,Boroondara,-37.83643,145.05203,Private room,165,2,80,2024-07-08,0.72,3,112,7,
1603768,Spacious Hawthorn retreat w parking (4km to MCG),5438802,Elizabeth,,Boroondara,-37.82821,145.03045,Entire home/apt,162,2,26,2024-07-21,3.33,1,180,26,
1610201,"Stylish 2-Bed Terrace with Private Deck, Melbourne",6331086,Lisa,,Melbourne,-37.78715,144.94111,Entire home/apt,213,2,237,2024-08-15,1.78,1,66,20,
1621193,room 4,8623584,Michael,,Wyndham,-37.90044,144.74296,Private room,80,1,22,2022-02-02,0.18,4,42,0,
1626393,Luxury large beachside residence,8451508,Anthony,,Port Phillip,-37.88617,144.98343,Entire home/apt,,5,1,2014-07-13,0.01,1,0,0,
1637733,Spacious garden apartment,5913843,Andrea,,Knox,-37.85812,145.26126,Entire home/apt,186,2,92,2024-08-18,0.70,1,215,18,
1684869,CBD Laneway Warehouse Apartment,8908084,Wayne,,Melbourne,-37.813,144.9612,Entire home/apt,180,1,177,2024-08-25,1.34,2,73,22,
1688748,Enjoy City Views from the Balcony of a Chic Apartment,8924888,Chris & Elle,,Stonnington,-37.84166,144.9977,Entire home/apt,189,5,299,2024-06-14,2.24,1,142,10,
1697412,Melbourne CBD - Gordon House,5157097,Wil,,Melbourne,-37.80667,144.9671,Entire home/apt,122,2,308,2023-11-25,2.35,1,84,3,
1701914,Albert Lake View Apartment,8984432,Patric,,Port Phillip,-37.85124,144.9805,Private room,,1,0,,,1,0,0,
1704240,GREAT location - 1BD over summer!,8996977,Brent,,Stonnington,-37.84599,144.99223,Private room,,1,0,,,1,0,0,
1711594,"Vineyard: stay, wine & dine in St Kilda heartland",9028154,Ayal,,Port Phillip,-37.86686,144.97842,Entire home/apt,114,2,129,2024-08-26,0.98,16,89,17,
1722074,SouthYarra Top Floor(2BR+WIFI+CarP),3721646,Alex,,Stonnington,-37.83706,144.9966,Entire home/apt,265,21,51,2018-07-08,0.38,43,178,0,
1725821,2 Beautiful Houses - 1 property - Close to city!,8968154,Ramona,,Moreland,-37.74898,144.96312,Entire home/apt,701,3,139,2024-07-07,1.06,1,202,16,
1732959,The Barkly on the fringe of Melbourne,8904450,Vicki,,Moreland,-37.77628,144.96776,Entire home/apt,272,1,184,2024-07-14,1.40,1,263,15,
1739234,Innercity pad: the heart of the CBD,7922901,Linette,,Melbourne,-37.80818,144.96429,Entire home/apt,110,2,351,2024-08-31,2.66,1,193,41,
1742469,Private room with ensuite and desk,9173051,Christine,,Glen Eira,-37.89613,145.01357,Private room,94,1,67,2024-02-25,0.54,5,185,5,
1742539,LOVELY SELF-CONTAINED STUDIO!!!,9173366,Simone & Adam,,Glen Eira,-37.92178,145.03597,Entire home/apt,100,5,93,2024-06-24,0.71,2,274,9,
1742705,ILK: Comfortable apartment & location,9028154,Ayal,,Stonnington,-37.83888,144.99477,Entire home/apt,204,2,98,2024-05-04,0.74,16,65,11,
1747852,HeartCBD LUX Top Floor 2 Bedroom /Pool/Spa/GYM,9198367,Nest-Apartments,,Melbourne,-37.80808,144.96617,Entire home/apt,152,2,255,2023-12-09,1.94,37,145,3,
1752177,"Cute,  Cozy and Classy in Melbourne City",6458973,Kate,,Melbourne,-37.810349,144.971649,Entire home/apt,123,4,294,2024-08-09,2.22,2,133,14,
1760639,"Sunny and Quiet Room, Prime location, South Yarra",9255960,Poly,,Melbourne,-37.83684539794922,144.98495483398438,Private room,78,2,194,2023-05-22,1.47,1,90,0,
1893907,Home away from home,4409445,Michelle And Rosa,,Moreland,-37.7698,144.96268,Entire home/apt,,7,57,2020-03-27,0.44,1,0,0,
1906621,Superb Penthouse- Incredible views,3154709,Wendy,,Port Phillip,-37.86365,144.97549,Entire home/apt,500,2,31,2024-03-25,0.26,1,348,4,
1915939,Centre Melb CBD. Collins St. 2Bdrms,2470635,David,,Melbourne,-37.81672,144.96539,Entire home/apt,250,7,291,2024-06-28,2.24,1,21,8,
1923545,"Sky Garden in Southbank, Melbourne",3612108,Richard,,Melbourne,-37.82165,144.9654,Entire home/apt,199,6,301,2024-01-21,2.35,1,3,4,
1930659,"Double room, close to CBD & beach in family home.",331744,Jillian,,Port Phillip,-37.83634948730469,144.94041442871094,Private room,100,4,37,2024-08-14,0.29,2,217,7,
1936710,Private room in Heritage Building,2812963,Medley,,Melbourne,-37.80673,144.96693,Private room,,3,9,2018-12-01,0.07,5,0,0,
1937502,Amazing 3 Storey St Kilda Apartment,10024605,Sam,,Port Phillip,-37.86218,144.98205,Private room,,1,1,2013-12-02,0.01,1,0,0,
1950412,Royal View Apartment (CBD Edge),4838224,Jenni,,Melbourne,-37.80543,144.96925,Entire home/apt,436,7,85,2024-04-28,0.67,1,243,5,
1956184,"Light, airy and comfortable room",10111066,Lynda,,Port Phillip,-37.87988,144.98872,Private room,71,2,80,2024-02-25,0.62,2,355,9,
1956956,ScenicTreetops @ Eltham,2001917,Bryce (& Bambi),,Nillumbik,-37.70462,145.14102,Private room,120,2,52,2024-03-31,0.41,1,44,2,
1962469,SouthYarra Boutique Exec(2br+WIFI+CarP),3721646,Alex,,Stonnington,-37.83888,144.99477,Entire home/apt,285,21,52,2021-04-20,0.40,43,114,0,
1962932,10mins to City Ctr Fabulous Views,10142577,Melanie,,Maribyrnong,-37.80536,144.90564,Entire home/apt,,60,0,,,1,0,0,
1970196,Beautiful apartment sweeping views,10165286,Patricia,,Yarra,-37.78345,144.97763,Entire home/apt,,2,20,2015-02-17,0.15,1,0,0,
1971685,Stunning apartment. Close to city!,10180626,Ashan,,Yarra,-37.81825,145.01066,Entire home/apt,,333,4,2015-01-06,0.03,1,0,0,
1973680,Exclusive Stays - Gallery Tower,10190138,Tony,,Melbourne,-37.82167053222656,144.966796875,Entire home/apt,301,1,111,2024-07-14,0.87,68,208,3,
1983690,"Sky City Apartment, Stunning Views",6929737,Lisa,,Port Phillip,-37.83339,144.96803,Entire home/apt,245,5,59,2024-02-19,0.45,1,211,2,
1996245,North Melbourne House,10109961,Glynn And Lauren,,Melbourne,-37.80288,144.94454,Entire home/apt,,5,1,2014-01-18,0.01,1,0,0,
1996739,"Large private room, garden views",10289861,Marina,,Glen Eira,-37.91065,145.03638,Private room,,1,0,,,1,0,0,
2000931,Apartment in Southbank Blvd: central to everything,37231,Kevin,,Melbourne,-37.82409,144.9635,Entire home/apt,,1,31,2023-04-09,0.24,1,0,0,
2004528,"StayCentral - Brunswick Vibe, Brunswick, Parkville",4177728,StayCentral,,Moreland,-37.77756,144.96076,Entire home/apt,198,3,17,2024-08-28,0.13,28,289,1,
2004786,Large Queen Bedroom | Covered Park | 12 min 2 City,7468328,Andy,,Yarra,-37.79906,144.99975,Private room,,6,1,2017-02-01,0.01,3,0,0,
2004964,Comfortable light-filled home in Northcote,9670542,Janet,,Darebin,-37.77488,144.99222,Entire home/apt,,47,9,2016-02-28,0.07,2,0,0,
2012112,StayCentral - Spacious Seaviews (Port Melbourne),4177728,StayCentral,,Port Phillip,-37.841297,144.939529,Entire home/apt,195,3,10,2024-05-17,0.10,28,281,1,
2012730,Great family home in Carnegie,9655460,Kevin,,Glen Eira,-37.88623,145.05684,Entire home/apt,,5,0,,,1,0,0,
2021375,City Fringe 3 Bedroom Victorian Oasis,4317679,Alice,,Yarra,-37.79084,144.98714,Entire home/apt,,14,7,2017-12-29,0.05,1,0,0,
2022600,SouthYarra Hideaway(2br+WIFI+CarP),3721646,Alex,,Stonnington,-37.83699,144.99735,Entire home/apt,135,21,28,2019-02-17,0.22,43,173,0,
2023583,South Yarra superb apartment,10399225,Brett,,Stonnington,-37.83894,144.99316,Entire home/apt,,6,0,,,1,0,0,
2029771,Funky Fitzroy Studio Apartment,10424264,Craig,,Melbourne,-37.8153,144.93442,Entire home/apt,,2,41,2015-03-05,0.32,1,0,0,
2033648,Sunny Bedroom in leafy Elwood Beach,10439197,Emma,,Port Phillip,-37.87975,144.98304,Private room,59,10,82,2024-08-23,0.63,2,96,8,
2037706,Airy light filled home next to train station,9082,Dennis,,Banyule,-37.74403,145.06638,Private room,96,21,0,,,3,364,0,
2046410,Melbourne Villa Heidelberg,9522866,Vivian,,Banyule,-37.75821,145.06316,Entire home/apt,310,3,25,2024-09-04,0.20,3,269,3,
2051170,Melbourne CBD Art Apartment,8057178,Tristan,,Melbourne,-37.81776,144.96565,Entire home/apt,190,3,117,2024-08-11,0.90,1,74,8,
2057259,Harpers Lane,10534339,Rachel,,Port Phillip,-37.86269,144.98514,Entire home/apt,,2,0,,,1,0,0,
2057845,"Neat, tidy and all yours",5857673,Stephanie,,Maribyrnong,-37.76621,144.89102,Entire home/apt,110,29,91,2023-01-09,0.71,1,48,0,
2063596,Rent room,10559878,Nicolas,,Melbourne,-37.7956,144.94303,Private room,,1,0,,,1,0,0,
2079865,"Southbank Apt - Car, Pool, Perfect!",4935336,Julian,,Melbourne,-37.82514,144.96295,Entire home/apt,165,21,238,2024-07-26,1.86,2,84,4,
2079904,Modern 1-BR CBD Apt+Gym+Pool,10394006,Daniel,,Melbourne,-37.81657,144.95325,Entire home/apt,117,2,345,2024-08-21,2.66,14,133,18,
2080097,A little gem. 5mins walk to Chapel Street & St Kilda.,10627669,Sarah,,Port Phillip,-37.86114,145.00091,Entire home/apt,,7,0,,,1,0,0,
2084207,Apartment in the Heart of Fitzroy!,976168,Ben,,Yarra,-37.80462,144.98324,Entire home/apt,,3,10,2017-07-16,0.10,1,0,0,
2084419,"Sunny, Spacious 2BD flat near BEACH + FREE CAR",6795911,Samir,,Port Phillip,-37.88115,144.98964,Entire home/apt,130,4,112,2024-03-24,0.86,1,118,6,
2099179,Reduced rate whole apartment; cat sitter required,2831931,Duane And Dave,,Port Phillip,-37.85897,144.99837,Entire home/apt,,1,98,2024-01-23,0.76,1,0,2,
2106830,Wahroonga in Central Carlton,10741024,Robert,,Melbourne,-37.79619,144.9684,Entire home/apt,480,5,165,2024-06-29,1.35,1,95,15,
2112034,Colour Pop in Fitzroy,4647935,Lisa,,Melbourne,-37.80861744256623,144.9788969221867,Entire home/apt,,1,82,2021-07-01,0.64,4,0,0,
2116990,South Melbourne Terrace  with off street Parking,2078748,Brenda,,Port Phillip,-37.8376,144.95967,Entire home/apt,979,2,136,2024-06-28,1.05,3,240,11,
2119988,Sleep me at best location with view,10810140,Alex,,Melbourne,-37.8093,144.95981,Entire home/apt,144,3,489,2024-09-02,4.51,3,259,50,
2124756,Large One Bedroom Apt - Melbourne F1 Grand Prix,10836093,Tina,,Port Phillip,-37.85496,144.98151,Entire home/apt,,1,34,2023-07-22,0.27,1,0,0,
2128253,Sensational apartment in iconic Tudor Close,8908174,Paul,,Port Phillip,-37.86263,144.97457,Entire home/apt,,3,30,2019-11-25,0.28,1,0,0,
2129665,(Y) 5-Star Room+Bathroom - Single/Couple/Business,10865398,Shayne & Jenny,,Monash,-37.86896,145.16364,Private room,68,1,27,2024-03-17,0.30,5,23,6,
2136008,"Stylish Warehouse Conversion, Perfect Location",1444621,Claire And Nick,,Yarra,-37.80353,144.98583,Entire home/apt,277,2,146,2024-08-11,1.13,1,82,8,
2142709,"MELBOURNE,  position and TRAM 58 at your door.",157258,Carolyn,,Port Phillip,-37.83296,144.96932,Entire home/apt,246,3,139,2024-05-31,1.08,2,325,13,
2142770,☆ Award winning sustainable studio in St Kilda ☆,10936267,David,,Port Phillip,-37.86299,144.98771,Entire home/apt,,2,1,2014-01-20,0.01,1,0,0,
2150936,Queen bed downstairs with parking,10857350,Lyn,,Wyndham,-37.89263,144.66782,Private room,61,1,65,2024-03-27,0.51,4,354,5,
2156314,"Spacious - ArtDeco - St Kilda
The perfect location",3007990,Natalie,,Port Phillip,-37.85824,144.96933,Entire home/apt,200,3,73,2024-07-22,0.56,2,280,8,
2157135,A winning place to stay,11008407,Tara,,Stonnington,-37.85242,145.01032,Private room,79,5,28,2020-01-23,0.23,1,205,0,
2160553,Upgraded House - Walk to University & Restaurants,6254023,John,,Maribyrnong,-37.79731,144.89507,Entire home/apt,252,14,2,2014-03-10,0.02,1,23,0,
2160594,Auto ceiling bed,2225077,Paul,,Moreland,-37.73697,144.93445,Private room,40,1,103,2024-02-23,0.81,2,332,4,
2171818,Single Room in Residential College,2812963,Medley,,Melbourne,-37.8061,144.96875,Private room,,3,12,2020-01-28,0.09,5,0,0,
2172536,Super Trendy Fully renovated twnhouse WIFI+PARKING,1739996,Paul & Dan,,Yarra,-37.82007,145.00263,Entire home/apt,,2,124,2024-01-07,0.96,104,0,2,
2178434,Stay Belgravia House,11111107,Kleo,,Maribyrnong,-37.80696,144.90193,Entire home/apt,829,4,108,2024-08-12,0.84,1,208,6,
2195725,Sunny Apartment in Leafy Elwood,10439197,Emma,,Port Phillip,-37.88136,144.98076,Entire home/apt,145,2,1,2019-01-21,0.01,2,17,0,
2234455,"BEACHSIDE, MODERN, TRENDY CAFE AREA",3013970,Gaelan & Marianne,,Bayside,-37.93298,144.9999,Entire home/apt,,7,42,2019-12-16,0.33,1,0,0,
2234483,Abbotsford's All-round Appeal,11377202,Hugh,,Yarra,-37.80301,144.99512,Entire home/apt,,2,11,2014-11-24,0.09,1,0,0,
2238738,Amy - Your Spacious 2bed/2bath Melbourne Home!,9510598,Alix And Taj,,Melbourne,-37.82443,144.96031,Entire home/apt,219,5,271,2024-07-24,2.10,41,315,14,
2245554,Beautiful CBD Location,11468856,Anna,,Melbourne,-37.81604,144.97783,Private room,131,2,304,2024-09-03,2.36,1,240,23,
2258577,Art Deco gem in St Kilda's heart!,2657687,Alanna,,Port Phillip,-37.8629,144.98083,Entire home/apt,,2,15,2015-03-17,0.12,1,0,0,
2263264,Light & Spacious 2 bdrm in Elwood,11557695,Shannon,,Port Phillip,-37.88234,144.97941,Entire home/apt,,2,7,2016-04-24,0.06,1,0,0,
2292052,Luxury Mansion Loft by the Beach,10621363,Paul & Marco,,Port Phillip,-37.85985,144.9751,Entire home/apt,164,2,476,2024-09-01,3.79,2,341,47,
2299675,Super Cool Room in trendy Townhouse WIFI & Parking,1739996,Paul & Dan,,Yarra,-37.82016,145.00261,Private room,125,3,44,2020-01-30,0.34,104,247,0,
2301999,Hush · Hush Cottage - Sassafras,11755700,Nickett,,Yarra Ranges,-37.86196,145.35951,Entire home/apt,383,1,232,2024-08-11,1.92,6,348,20,
2305067,"Williamstown ""Beach"" Townhouse - 3Br 2Ba 1car",2366586,Julie,,Hobsons Bay,-37.86522,144.89408,Entire home/apt,320,2,49,2024-08-11,1.18,1,161,14,
2321003,"1BR apt, with carpark, walk to CBD",11854708,Frank,,Melbourne,-37.8282,144.95872,Entire home/apt,,1,3,2018-12-31,0.04,1,0,0,
2327860,HT17 Sea View 1MinStation/Free Pool/GYM/TRAM -2B2B,9198367,Nest-Apartments,,Melbourne,-37.81616,144.95189,Entire home/apt,135,2,386,2024-07-10,3.12,37,145,18,
2333152,"Cambridge: Fabulously located. Classy, secure.",11917416,Aileen,,Yarra,-37.80726,144.98614,Entire home/apt,260,3,208,2024-08-19,1.62,1,92,21,
2352336,"Altona Beachfront Haven - 2 Bed, 2 Bath",7015827,Noel & Erin,,Hobsons Bay,-37.87132,144.82288,Entire home/apt,209,7,121,2024-06-03,0.94,4,97,2,
2357769,An extradordinary St Kilda mansion,12041542,Barbara,,Port Phillip,-37.86177,144.98146,Entire home/apt,420,2,60,2023-06-20,0.47,1,249,0,
2361740,"Stunning, spacious warehouse apartment",638404,Anne,,Yarra,-37.80322,144.98433,Entire home/apt,220,5,48,2024-05-06,0.39,1,174,5,
2362450,Renovated Artdeco 3 BR 2min 2 train,10985248,Paul,,Glen Eira,-37.89011,145.06622,Entire home/apt,,4,4,2015-03-30,0.03,1,0,0,
2374619,West Melbourne boutique apartment,12132807,Karolina,,Melbourne,-37.80508,144.94702,Entire home/apt,,2,15,2016-01-18,0.12,1,0,0,
2398060,"2BR 'Rock Star' Apt+Views, Pool, Parking-sleeps 5",12197796,Nicole,,Melbourne,-37.81616,144.98451,Entire home/apt,200,1,368,2024-08-22,2.91,13,97,60,
2405220,MelbourneBrunswick - PrivateCityViews,12293277,Carol,,Moreland,-37.77549,144.94862,Entire home/apt,90,56,67,2024-05-22,0.62,1,1,4,
2406438,Bright and spacious Thornbury apartment,12300519,Louise,,Darebin,-37.75373,145.00409,Entire home/apt,230,2,55,2024-08-21,1.98,1,325,18,
2406567,The Nest Healesville,12301291,Nick,,Yarra Ranges,-37.68663,145.56152,Entire home/apt,270,2,102,2024-07-13,0.88,1,266,8,
2406621,"Weekend Get Away, Dandenong Ranges. 3 Beds 6 guest",12301602,Troy,,Yarra Ranges,-37.86554,145.31756,Entire home/apt,315,2,261,2024-08-24,2.05,4,221,11,
2413411,"Quiet, yet close to Melbourne City!",12298592,Kevin,,Melbourne,-37.79117,144.92976,Private room,140,2,119,2024-05-30,0.95,1,358,7,
2419661,2 bedroom Northcote home,12367048,Clare & Tim,,Darebin,-37.77536,145.01268,Entire home/apt,,2,0,,,1,0,0,
2419713,Lovingly restored Yarra Valley Settler's Cottage,12336757,Tinne,,Yarra Ranges,-37.60593,145.43749,Entire home/apt,494,2,39,2023-04-30,0.31,4,348,0,
2426943,Great Location + Private Ensuite + Balcony,566559,Jenny,,Glen Eira,-37.89751,145.00909,Private room,,2,14,2015-04-02,0.11,1,0,0,
2427366,(2) 180 DEGREE view over Melbourn,8354765,Vivian,,Yarra Ranges,-37.81814,145.36538,Entire home/apt,300,1,139,2024-07-14,1.22,2,337,16,
2427388,MAGNIFICENT 180 DEGREE VIEW HOT TUB,8354765,Vivian,,Yarra Ranges,-37.81902,145.36686,Entire home/apt,300,2,242,2024-08-19,2.02,2,340,8,
2428212,Flinders Lane - superior studio apartment,12402075,Joy,,Melbourne,-37.81651,144.96541,Entire home/apt,151,2,192,2024-06-09,1.53,1,299,16,
2432350,Victorian 2 bedroom house Clifton Hill,12132450,Judy,,Yarra,-37.79117,144.98925,Entire home/apt,306,7,35,2024-03-24,0.31,1,178,3,
2448043,The Green Room Wattle Glen,12519742,Jacquie,,Nillumbik,-37.6578,145.18913,Entire home/apt,242,2,49,2024-08-02,0.53,1,294,8,
2449576,"Southbank Warehouse, Free Parking & Wifi",3373049,Terry,,Port Phillip,-37.83011,144.95875,Entire home/apt,110,1,640,2020-11-23,5.50,1,0,0,
2478171,Stunning interiors and free wifi,11432904,Fleur,,Maribyrnong,-37.79479,144.88385,Private room,,1,16,2016-12-13,0.13,1,0,0,
2497924,Designer Turret Character Home in Iconic Hotel,6889546,Lisa And Joel,,Melbourne,-37.80368,144.9414,Entire home/apt,68,14,50,2020-07-17,0.72,1,36,0,
3506366,HOME ON THE PARK,8211892,Olivia,,Melbourne,-37.79847,144.97094,Private room,,2,0,,,1,0,0,
3514344,Top Floor 2 BR w. Parking+Internet,17696368,Matt & Pui,,Port Phillip,-37.86253,144.97957,Entire home/apt,190,20,91,2024-06-09,0.76,1,272,2,
3514345,Heritage safe haven opposite St Kilda beach,4588854,Elizabeth,,Port Phillip,-37.8708,144.97643,Entire home/apt,177,4,64,2024-04-28,0.52,1,73,14,
3514607,Quaint/unique stand alone Provincial 2BR Apartment,11501564,Jade,,Stonnington,-37.84378,145.00725,Entire home/apt,229,5,0,,,1,5,0,
3544825,Close to the MCG! Richmond,17846714,Zach,,Yarra,-37.81962,144.99376,Entire home/apt,,9,2,2016-02-22,0.02,1,0,0,
3544842,Bright and spacious family home with Pool,829057,Nitty,,Glen Eira,-37.87276,145.01939,Entire home/apt,530,7,19,2024-01-21,0.16,1,20,1,
3547060,"Old world charm, cosy, clean,comfy",16080809,Jane,,Banyule,-37.75295,145.06613,Entire home/apt,99,3,36,2024-05-31,0.30,1,340,6,
3555202,double bedroom in shared house,17901045,Jazz,,Moreland,-37.76411,144.94627,Private room,,1,4,2016-03-19,0.04,1,0,0,
3556787,Studio Apartment in Melbourne City,17906134,Chang Z,,Moreland,-37.70129,144.96679,Entire home/apt,,1,0,,,1,0,0,
3566505,Bright Apartment  in Prime Location,17956774,Miles,,Melbourne,-37.81097,144.96725,Entire home/apt,,2,342,2023-08-27,2.81,1,0,0,
3571746,Top Floor 1 BR Apartment With FREE WiFi & Parking,17986194,Geri,,Port Phillip,-37.85553,144.97476,Entire home/apt,148,14,132,2024-07-11,1.08,2,224,7,
1763507,Beautiful South Yarra Home,9269547,Jaime,,Stonnington,-37.84135,144.98623,Entire home/apt,,7,1,2016-03-06,0.01,1,0,0,
1766675,"Light-filled, beach-side apartment",9282702,Monica,,Hobsons Bay,-37.86945,144.81675,Entire home/apt,165,5,24,2024-02-25,0.18,1,276,5,
1802291,The Sixth Hole,5247469,Sally,,Frankston,-38.18969,145.20798,Entire home/apt,320,2,25,2024-04-16,0.22,3,146,4,
1803021,HUGE PENTHOUSE - ISOLATE IN COMFORT & WORK AT HOME,139357999,Thomas,,Stonnington,-37.8473,144.99358,Entire home/apt,317,1,124,2024-08-07,0.95,3,312,7,
1803441,"Bright, Central, Modern Apartment in Carlton.",9195867,Rowen,,Melbourne,-37.80622,144.96114,Entire home/apt,134,4,38,2024-07-23,0.29,1,156,3,
1815508,Live Like a Local in the Heart of Richmond!,9509273,Jo,,Yarra,-37.8221,144.99922,Entire home/apt,,22,419,2024-08-10,3.19,1,41,5,
2509570,"Warm, Bright & Sunny Home",12846325,Moses,,Banyule,-37.72892,145.13496,Entire home/apt,199,2,88,2024-08-17,0.69,4,304,9,
2520973,Gorgeous Top Floor Converted Warehouse Apartment,8826543,Anne,,Yarra,-37.80113,144.9785,Private room,,1,404,2024-06-30,3.96,1,0,8,
2527326,Tuscany in Albert Park Melbourne,12942356,Cathy,,Port Phillip,-37.8433,144.9583,Entire home/apt,143,2,227,2024-08-31,1.78,1,216,24,
